CID,zHD,zHDERR,MU,MUERR,RA,DEC,MWEBV,HOST_LOGMASS,IDSURVEY,kappa_5,kappa_10,kappa_20,kappa_30,kappa_comp_5_10,kappa_comp_10_20,kappa_comp_20_40,y_5,y_10,y_20,y_30,y_comp_5_10,y_comp_10_20,y_comp_20_40,mask_ok_kappa,mask_ok_y,n_pix_kappa,n_pix_y,delta_mu,delta_mu_deconf,clean_sample
2010cr,0.02295,0.00085,35.2685,0.304874,202.354,11.7962,0.0295228,10.1282,56,-0.17948847194501058,-0.3389779757337246,-0.38468333493600043,-0.4655789202688182,0.1913874045464569,0.05876403326006879,0.17522778144404338,,,,,,,,True,False,6,0,0.3615805395133478,0.35324092553602404,True
ASASSN-15il,0.02295,0.00087,34.8584,0.20127,239.284,-12.6733,0.14964,9.87434,150,-0.42670827886350393,-0.41809251908144396,-0.4096500991010586,-0.4187674196678486,-0.009846582608068477,-0.012194606638334382,0.019191569620559068,,,,,,,,True,False,8,0,-0.04851946048665212,-0.055554298298633335,True
2000cn,0.02298,0.00085,34.985200000000006,0.267367,269.418,27.8328,0.0490264,10.7339,57,-2.694770796757324,-2.7616091759678127,-2.6578912364045766,-2.569140732731617,0.2673535168419532,-0.12175584209597234,-0.38558902329904665,,,,,,,,True,False,4,0,0.07539671665816172,0.06279575532781213,True
2017hoq,0.02303,0.00086,34.985,0.19074,79.8345,-17.6116,0.0640348,7.0,18,0.6711457896339803,0.7050731728720278,0.7227448775400462,0.6393462286733484,-0.03958194711105523,-0.024182332703604148,0.2314013842573865,,,,,,,,True,False,7,0,0.07039856924944132,0.0665503436423985,True
2009jb,0.02307,0.00086,34.7666,0.340338,260.925,30.4973,0.0371716,7.79338,56,1.1917857582368263,1.1299401736805772,1.0535957989463927,0.9346748272507879,0.09276837683437411,0.0971655678435075,0.24471745360929154,,,,,,,,True,False,6,0,-0.15183257273795192,-0.1537449060600203,True
2014ai,0.02313,0.00085,35.0225,0.271221,139.934,33.7637,0.0147017,11.5,51,1.8604817159324147,1.7945540756952283,1.8155667438859808,1.6823378876800972,0.079113168284624,-0.027316468647978098,0.387839266269828,,,,,,,,True,False,6,0,0.09833295433582379,0.012736577327294094,True
ASASSN-14fa,0.02316,0.00087,34.883,0.27497,43.0961,-31.8217,0.0174568,9.74865,56,-0.06591752038392427,-0.09549127882523024,-0.03288180722239267,0.08968187845372656,0.03548851012956716,-0.0796847820399751,-0.21128436897574204,,,,,,,,True,False,6,0,-0.04402879472092991,-0.04452038408026066,True
2004at,0.02321,0.00085,34.9168,0.178524,164.688,59.4867,0.0102219,7.0,57,1.348542897295375,1.1890084333299566,1.0187448913948178,0.8389959871443102,0.3988361599135455,0.20895980146585202,0.4653095397766378,,,,,,,,True,False,5,0,-0.01499027969514799,-0.01781631060842671,True
PS15cku,0.02325,0.00086,35.0537,0.229702,21.0939,3.5876,0.022645,9.13095,150,-0.7546107017255903,-0.7327441852129372,-0.7668119664554927,-0.7765023355047537,-0.025510935931428724,0.04661906906876023,-0.05374475351637298,,,,,,,,True,False,7,0,0.11810779435178631,0.120224831250574,True
2007ci,0.02331,0.00085,34.53895,0.266962,176.441,19.7705,0.022204,10.8379,57,-1.520408356093128,-1.5110118473542578,-1.3640491336826963,-1.2969985755943731,-0.014094763108305486,-0.18704345376380593,-0.3272555308783984,,,,,,,,True,False,6,0,-0.4023330431519625,-0.4130010524429237,True
2009al,0.02342,0.00087,34.9905,0.282579,162.842,8.5785,0.021174,10.7706,51,1.5688540883958204,1.54819701639906,1.4677771159749535,1.391642110609371,0.030985607995140496,0.10235260053977169,0.16359445774338632,,,,,,,,True,False,6,0,0.0388210902445465,-0.04724171204600619,True
2009cz,0.02343,0.00085,34.8582,0.260273,138.75,29.7353,0.0222801,10.5159,56,0.05237967324319706,0.06374570349036379,0.054136283665863566,0.07993934678561686,-0.015154706996222303,0.01365549132955294,-0.1396705105995982,,,,,,,,True,False,8,0,-0.09442160495464691,-0.1022392748950583,True
ASASSN-15nr,0.02344,0.00087,34.8331,0.263771,261.674,13.9098,0.11158,9.88465,150,-0.5058672368508706,-0.592231906155485,-0.535462604183298,-0.4229459155263057,0.10075878085538348,-0.07663855766245253,-0.3033283229065174,,,,,,,,True,False,7,0,-0.1204639043588216,-0.12475595425401975,True
2004bk,0.02352,0.00085,34.8391,0.21588,204.37,4.1031,0.0218071,7.0,57,0.20976177332264886,0.2001439387481957,0.09083668283949459,0.009230884492032666,0.01442675186167977,0.14209943268131142,0.14406044667315276,,,,,,,,True,False,6,0,-0.12198809137430544,-0.12564900790433442,True
2018enc,0.02354,0.00086,34.9998,0.217718,229.869,-9.8806,0.10125,7.0,18,1.106935795077331,1.0077508088783587,0.9926209546077351,0.9261355977131749,0.13224664826529653,0.021854233946455914,0.2740879425490852,,,,,,,,True,False,8,0,0.03683479630114306,0.03030466315651051,True
2007qe,0.02357,0.00085,34.99575,0.206572,358.554,27.4093,0.0329468,8.34246,57,-1.1029099670757803,-1.0960709169308793,-1.0053972625197967,-1.0071685603481713,-0.00957467020286118,-0.12407973761516555,-0.02053458352262416,,,,,,,,True,False,7,0,0.02997206778448458,0.025508370525170566,True
ATLAS17bas,0.02357,0.00085,34.5715,0.261746,166.898,22.8514,0.0196324,8.18544,150,1.3173964704497774,1.2957586246729995,1.0420760211640472,1.1406284544709677,0.03245676866516689,0.3297873845616375,0.2176130821203055,,,,,,,,True,False,6,0,-0.3942779322155161,-0.3919437927713238,True
ASASSN-15tz,0.02365,0.00085,34.9543,0.274039,40.287,43.6802,0.14106,10.1999,150,2.1090824035905893,2.0457812516307854,1.9126896624076744,1.739140259191524,0.07234417366834744,0.20407377014210448,0.38587025243933915,,,,,,,,True,False,8,0,-0.018961357007825086,-0.03235636869345082,True
2010ao,0.02369,0.00085,34.943,0.2098,205.921,3.9,0.0225968,8.813,51,1.8107490967356197,1.783153653843426,1.6814408409036727,1.600091316064178,0.03219468337422615,0.1356170839196711,0.2826858214178214,,,,,,,,True,False,7,0,-0.03399373558045227,-0.11318058150450705,True
2006sr,0.02388,0.00085,34.9949,0.180801,0.8959,23.1962,0.0809657,10.7951,64,-1.0016472490016146,-1.0122248056927594,-1.0170800976027383,-1.0585275887204173,0.015866335036717194,0.006242518169972566,0.01746528670977532,,,,,,,,True,False,6,0,0.0002617060215186484,-0.011785132457231253,True
ASASSN-15jt,0.0239,0.00085,34.889,0.403697,197.038,27.8264,0.00965878,9.91542,150,1.5444536500902557,1.4582212077348011,1.2301852554672024,1.0459467559915723,0.12072541929763658,0.3120491978398723,0.5303171750386094,,,,,,,,True,False,7,0,-0.10748757615964166,-0.10443468935805086,True
ASASSN-16em,0.0239,0.00086,34.994,0.277383,203.057,84.6783,0.11701,8.53565,150,-0.4445517909993513,-0.5129295754709763,-0.4994018999689896,-0.4507599081637728,0.07977408188356244,-0.0194460335341059,-0.1312491423608308,,,,,,,,True,False,7,0,-0.0024875761596447887,-0.007170938151220562,True
2000ca,0.02391,0.00088,34.8993,0.190331,203.846,-34.1603,0.0594052,7.0,50,-1.4042089680862861,-1.4093517745132027,-1.3354261161889602,-1.2869024768834723,0.0071999289976836245,-0.10116142718054233,-0.21848383782827474,,,,,,,,True,False,7,0,-0.09811164650568571,-0.10162624071652415,True
1998eg,0.02401,0.00085,35.1018,0.195014,339.876,8.6059,0.10377,10.7671,62,-2.340156651285864,-2.3183764285450215,-2.2912929182292077,-2.211302440365263,-0.029040296987790093,-0.03912062601173094,-0.2509379915485326,,,,,,,,True,False,8,0,0.0951685017514805,0.08147827497817738,True
PS1-14xw,0.02411,0.00085,35.1049,0.31033,253.24,2.3935,0.0654106,9.22547,56,3.9679350994121303,3.87977327784589,3.656095671698902,3.299668968277694,0.12342655019273563,0.301964768298435,1.0310492589153557,,,,,,,,True,False,7,0,0.08908634182196806,0.08513896940420769,True
2010gp,0.02411,0.00085,34.4711,0.398476,253.239,2.3879,0.0653841,9.22547,56,3.9679350994121303,3.87977327784589,3.656095671698902,3.278755216076323,0.12342655019273563,0.301964768298435,1.0190023404268547,,,,,,,,True,False,7,0,-0.5447136581780327,-0.548659120877459,True
2000bh,0.02412,0.00087,34.8782,0.224067,185.313,-21.9988,0.0435667,9.5093,50,0.10946808806370342,0.10889166781940988,0.10504937470085321,0.13044350273821087,0.0006724902850091252,0.005257874793814427,-0.005511640276855648,,,,,,,,True,False,7,0,-0.1385298131602397,-0.1409030083584673,True
2007F,0.02417,0.00085,35.01305000000001,0.208286,195.813,50.6188,0.01493,9.63941,51,-1.5949995675933826,-1.6023330643154197,-1.5987145557923623,-1.569018832346647,0.009777995629383085,-0.005226734533305244,-0.189104659173422,,,,,,,,True,False,8,0,-0.008254991946976986,-0.08688933113428998,True
1993H,0.02428,0.00086,35.1803,0.232251,208.209,-30.7079,0.0509081,10.4495,50,-1.3835495047412147,-1.3808658814231387,-1.359863960850406,-1.3326858193772564,-0.00313089387108878,-0.028739470257423516,-0.08636036655745949,,,,,,,,True,False,7,0,0.14896229193584531,0.13908154967589464,True
AT2016bln,0.02429,0.00085,35.0771,0.195416,203.689,13.8539,0.0250197,10.4738,150,-0.06427609430695416,-0.07656824528881633,-0.18440987669025422,-0.27109659724212837,0.01434084281217253,0.1455862023919411,0.1631404586736456,,,,,,,,True,False,7,0,0.0448524444264109,0.039819858718186135,True
2006ac,0.02432,0.00085,34.97005,0.184147,190.437,35.0686,0.0135209,11.1921,57,1.2776051158792605,1.1496887311904724,0.8883026679400803,0.6362334929085752,0.31979096172196997,0.3182091204787384,0.6606837225619646,,,,,,,,True,False,5,0,-0.0649248896293102,-0.07496715268379692,True
ASASSN-15sf,0.02432,0.00131,35.2317,0.235205,2.865,-6.4273,0.0263781,8.21725,150,-0.33066002740959966,-0.4840026298221759,-0.5817845441390566,-0.6850720578681537,0.2146796433776066,0.13200558432778875,0.24605625027253109,,,,,,,,True,False,7,0,0.19672511037068574,0.1985731220048349,True
2005bg,0.02434,0.00085,35.0102,0.201948,184.322,16.3716,0.0276121,9.73321,5,0.04987619150119235,0.10991646959748708,0.12395958834881489,0.15989091320099744,-0.0900604171444421,-0.01787306022896268,-0.12503946282505984,,,,,,,,True,False,6,0,-0.026591274963251976,-0.04910471543618673,True
2009D,0.02453,0.00086,35.01063333333334,0.162015,58.5951,-19.1817,0.0455357,10.1971,5,0.29741370454605554,0.17113781949566478,0.18975035765403517,0.21519549954043848,0.25255177010078156,-0.02419629960588149,-0.13774344743281933,,,,,,,,True,False,6,0,-0.04334077016652316,-0.07412436228060773,True
PS16ccn,0.02457,0.00087,35.1784,0.189112,273.122,31.2799,0.0577757,7.58621,150,0.9776011859398333,0.9348134976135132,0.9239863023857054,0.8131304362829406,0.06418153248948011,0.013780066653573564,0.29922497322742914,,,,,,,,True,False,6,0,0.1208251382434824,0.12041048676948683,True
2008bf,0.02462,0.00131,35.016,0.235556,181.012,20.2452,0.0297117,10.3728,57,-1.4706779014368376,-1.401682531336568,-1.353107215637782,-1.1901092798538846,-0.10349305515040452,-0.062453977327010524,-0.4964455129038252,,,,,,,,True,False,6,0,-0.04606771311424751,-0.05727676362546179,True
1994M,0.02464,0.00085,34.9528,0.213795,187.786,0.6054,0.0195984,10.974,61,0.10455608931577279,0.10907509524904985,0.10696385934601793,0.104232874614908,-0.0058101504856419295,0.003166853854547888,0.014812062583794763,,,,,,,,True,False,9,0,-0.1110623422546908,-0.11868675590617846,True
2004br,0.02464,0.00085,34.807,0.18246,187.783,0.6132,0.019729,7.0,57,0.10455608931577279,0.10907509524904985,0.10696385934601793,0.104232874614908,-0.0058101504856419295,0.003166853854547888,0.012876798048230761,,,,,,,,True,False,9,0,-0.25686234225469207,-0.26037350083490846,True
ASASSN-16hz,0.02466,0.00087,34.8112,0.317595,348.94,-1.3396,0.0311734,9.55271,150,-1.3164839237040968,-1.2212937762429017,-1.2244820403397176,-1.175014691019677,-0.11422817695343412,0.004099196695906082,-0.14014712465513668,,,,,,,,True,False,6,0,-0.2544555397991459,-0.2529531007056523,True
2003he,0.02491,0.00087,35.0862,0.240547,359.738,-2.2481,0.033686,7.0,57,0.9648683275874044,0.9398532048240864,0.7902317236853812,0.6940843911999147,0.030018147315981514,0.1945079254803168,0.1938427939245756,,,,,,,,True,False,6,0,-0.0017506576282144692,-0.006267625219322651,True
2001cj,0.02494,0.00085,35.1973,0.228493,200.437,31.2468,0.0120998,7.0,57,-0.1795651013973274,-0.2083073904159791,-0.15066940961238146,-0.12058382226672579,0.05029900578264049,-0.08005275111610785,-0.013602142146233676,,,,,,,,True,False,7,0,0.10668872330975177,0.10372736182818805,True
Gaia16agf,0.02509,0.00086,35.2152,0.268527,98.5373,-25.1846,0.0571243,8.65931,150,0.5550298706843964,0.5664180377968316,0.5534803056264147,0.602632039096209,-0.017082250668652987,0.016634227076250174,-0.12294446746746401,,,,,,,,True,False,6,0,0.11133263923513681,0.110964930799738,True
2007cq,0.0251,0.00086,34.89803333333333,0.288042,333.668,5.0803,0.0934993,9.36898,56,0.4896797757529093,0.6309786149940018,0.7370057763297203,0.6319830132970209,-0.16148438770410561,-0.1559222960819392,0.1766347059069393,,,,,,,,True,False,8,0,-0.206714994585127,-0.21268657475270725,True
2003it,0.0251,0.00085,35.079,0.205996,1.452,27.4527,0.0608018,10.4235,63,-0.9351884014705542,-1.0111919433291274,-0.959587434208135,-0.8938831605911649,0.1900088546464337,-0.06282288066903463,-0.3750466819482201,,,,,,,,True,False,5,0,-0.025748327918456937,-0.0363420581135699,True
AT2017cfc,0.02512,0.00087,35.0276,0.190198,208.163,-2.0022,0.0400918,10.4655,150,-0.05012565487781902,-0.007690558079118032,0.008795767280885132,0.04434275533963585,-0.06365264519805147,-0.021432222968004108,-0.06157924571358996,,,,,,,,True,False,6,0,-0.07890922777222897,-0.08502798199754638,True
2011dn,0.02513,0.00085,34.4583,0.333265,299.648,2.6045,0.15109,9.15925,56,-0.9951371770449031,-0.9963540061038906,-0.9835189318703143,-0.9818701481683264,0.0018252435884813512,-0.016335549024551588,-0.002130319321256291,,,,,,,,True,False,6,0,-0.6490891610210454,-0.6592110059305878,False
2007sw,0.02517,0.00086,34.9117,0.306484,183.404,46.4934,0.0161382,8.41811,65,-1.6632941795285643,-1.594587888260776,-1.4535512631887195,-1.3079126610219176,-0.08015733981241979,-0.19299748694070873,-0.41390225546641823,,,,,,,,True,False,7,0,-0.19920545588131233,-0.19960202053893342,True
2012bh,0.02517,0.00086,35.1989,0.238281,183.406,46.4835,0.0158608,8.41938,51,-1.6632941795285643,-1.594587888260776,-1.4670882783448769,-1.3079126610219176,-0.08015733981241979,-0.17708279154985984,-0.42223947538848416,,,,,,,,True,False,7,0,0.08799454411868624,0.00929312697569952,True
370356,0.02517,0.00086,35.2277,0.204374,183.406,46.4835,0.0158603,8.48686,15,-1.6632941795285643,-1.594587888260776,-1.4670882783448769,-1.3079126610219176,-0.08015733981241979,-0.17708279154985984,-0.42223947538848416,,,,,,,,True,False,7,0,0.11679454411868306,0.10230853263790136,True
2002he,0.02519,0.00086,35.1142,0.15531,124.995,62.8203,0.0340683,10.9809,57,-1.3044426888487461,-1.2996874335966553,-1.3899417562997554,-1.3126052487611943,-0.005434577430960763,0.13272694515161776,-0.25608947686527794,,,,,,,,True,False,8,0,0.0015384557485447203,-0.009984552456790871,True
2018jjd,0.02521,0.00086,34.9842,0.185284,66.0835,-31.9874,0.0292324,7.0,18,-1.430893873808797,-1.4582373091595588,-1.3569253702312758,-1.3448483741320623,0.032812122420914136,-0.12894246772690554,-0.0690167992798636,,,,,,,,True,False,6,0,-0.13021626281836518,-0.1315564589405144,True
2002bf,0.02525,0.00085,34.925200000000004,0.240723,153.926,55.6685,0.00963584,10.3104,63,-1.0572949570800494,-1.0309441690886783,-0.9634780697933623,-0.8554811326053772,-0.039526181987056486,-0.0850659512853984,-0.3855744584545564,,,,,,,,True,False,6,0,-0.19272159922175547,-0.19962806255300597,True
ASASSN-16bq,0.02534,0.00086,35.1882,0.176701,212.86,1.286,0.0330339,10.6831,150,-1.8853278949678707,-1.7839734567302612,-1.7488774369612343,-1.6237854210408078,-0.12162532588513164,-0.046178973380298194,-0.38064822246980734,,,,,,,,True,False,6,0,0.06241130599718758,0.056801178225834005,True
PS15ahs,0.02534,0.00086,35.1974,0.185937,269.874,43.3901,0.0308673,9.35319,150,-0.7863690690555862,-0.7692495821068519,-0.7185991694690803,-0.7142141053073601,-0.02396728172822793,-0.06837805706099176,-0.009527052524196944,,,,,,,,True,False,7,0,0.07161130599718746,0.07313580413906066,True
PSNJ0153424,0.02556,0.00085,35.1828,0.233724,28.4267,29.9363,0.0465803,10.2733,150,-2.4340288063705096,-2.43263844263815,-2.3942947847645253,-2.3219039850443703,-0.0023172728872657977,-0.04667923567223875,-0.250171391059971,,,,,,,,True,False,5,0,0.037895636931800425,0.031309289974006754,True
SN2017hn,0.02557,0.00085,35.0621,0.190177,196.914,6.3376,0.0283978,10.8634,150,-1.1440365572128324,-1.007625917326722,-0.6839096579969857,-0.4418364085083359,-0.16369276786333264,-0.4120025118742098,-0.8161689737613025,,,,,,,,True,False,6,0,-0.08366941097547453,-0.08894543892914555,True
1992ag,0.02585,0.00087,34.7664,0.344692,201.041,-23.8788,0.0838552,10.3918,50,2.384089323109396,2.3029869426718697,2.2623308565590308,2.195286782090486,0.09732285652503192,0.05174410959815923,0.2991475690114469,,,,,,,,True,False,6,0,-0.40345675785810897,-0.41571182770011544,True
SN2017ms,0.02591,0.00086,35.1181,0.200181,156.676,36.6805,0.00854963,8.61119,150,0.9226613590182009,0.8741124465645268,0.8817943744329615,0.8231010645160802,0.06796847743514389,-0.010242570491246217,0.19070257775212163,,,,,,,,True,False,7,0,-0.05688497222433142,-0.05375215470235439,True
PSNJ2352371,0.02596,0.00085,35.4014,0.200491,358.155,14.5525,0.0355061,10.5389,150,0.43307445055557725,0.31772203538222615,0.2398377528231228,0.18742411685404456,0.13457781770224303,0.10995428125991061,0.10747941725850771,,,,,,,,True,False,7,0,0.22215041973614547,0.21636213326043374,True
2005M,0.02598,0.00086,35.07873333333333,0.179545,144.385,23.2007,0.026828,8.67964,57,2.9884482044549046,2.9098426195605787,2.8115197531519622,2.5256693079407793,0.10480744652576801,0.14459245060090664,0.7218389117841992,,,,,,,,True,False,8,0,-0.1022198312514746,-0.10624257815069371,True
SN2017mf,0.02598,0.00086,35.3111,0.17873,214.129,39.5864,0.00942174,10.508,150,0.0837604906439731,0.09071175609569686,0.10752455293486449,0.08171890040797114,-0.010426898177585617,-0.021856635890917894,0.08655012193872771,,,,,,,,True,False,6,0,0.13014683541519645,0.1262383142422966,True
2005mc,0.02626,0.00086,35.3142,0.288909,126.776,21.646,0.0375157,10.5777,5,-1.0696694869662955,-1.0252168785971696,-0.9501775670769843,-0.8237432389420503,-0.05080298099328662,-0.10839011664026754,-0.2952820464642705,,,,,,,,True,False,8,0,0.10953098161818531,0.07932534954331777,True
ASASSN-15uu,0.02632,0.00086,35.0223,0.372346,25.9859,17.0626,0.0588113,9.70579,150,-1.700938746439665,-1.7458521870242767,-1.6764363260229747,-1.6016369230423189,0.07485573430768633,-0.08450626556680274,-0.18350597054556173,,,,,,,,True,False,5,0,-0.18741866282717012,-0.18790794465236435,True
2005ms,0.02669,0.00086,35.308,0.179587,132.31,36.13,0.0291768,8.49436,64,1.5479260995162676,1.510291093407173,1.4501254741554026,1.357883436318561,0.04516200733091358,0.07657442450225327,0.3462990125979126,,,,,,,,True,False,6,0,0.06738947154404684,0.06605328222715703,True
1999gp,0.02691,0.00086,35.278999999999996,0.183373,37.9131,39.3812,0.0480734,10.9727,62,-1.3087885317250971,-1.31490987557511,-1.298457511746484,-1.3076379324334617,0.00856988139001813,-0.022210691168644825,0.02644208436573514,,,,,,,,True,False,7,0,0.020220078492535265,0.010543618442455974,True
ASASSN-15mf,0.02695,0.00086,35.1184,0.181369,213.595,2.9755,0.0317787,10.9913,150,2.176888709414702,2.1628693349791432,2.110946653829063,2.0135811590721935,0.0210290616533384,0.06749948549510432,0.2474353429494749,,,,,,,,True,False,6,0,-0.14366777225606597,-0.1491874442367431,True
ASASSN-17at,0.02713,0.00086,35.2513,0.18676,174.64,25.3971,0.0236917,10.1022,150,-1.818252810416622,-1.7602677748644415,-1.6493130197153245,-1.5427082705968367,-0.0676492081442106,-0.149788919451308,-0.2771229620876141,,,,,,,,True,False,7,0,-0.025504060575869403,-0.030440944172862215,True
SNF20071021-000,0.02714,0.00087,35.3224,0.216057,3.7493,16.335,0.0594672,7.0,57,-2.4631258568167946,-2.2246634581085187,-2.098279070045248,-1.821258203129133,-0.33384735819158573,-0.17553387231009898,-0.6462700208727243,,,,,,,,True,False,7,0,0.04478007345631596,0.038405187740137695,True
2013fn,0.0273,0.00086,35.2892,0.298907,315.099,-14.4978,0.0342391,7.2614,56,-2.3455739761730587,-2.227178022886661,-2.003334939628767,-1.7778284935562056,-0.17759392992959722,-0.2877982499030052,-0.6686139534653865,,,,,,,,True,False,6,0,-0.00143380360338341,-0.0031348067739550576,True
2002eb,0.02731,0.00091,35.2673,0.172357,334.772,24.5944,0.0520682,7.0,57,0.46198408268935687,0.49464663075995924,0.46753740777018515,0.40745588886073814,-0.04572756729884331,0.03573488485015669,0.19431259218616642,,,,,,,,True,False,7,0,-0.02414468325061847,-0.02998636119495549,True
2007co,0.02731,0.00086,35.2275,0.230789,275.765,29.8971,0.0973434,9.81719,57,-0.7892814325376116,-0.8496758288834833,-0.7740589025805916,-0.6046962673252178,0.07046012907018373,-0.10502350875401623,-0.3829507289720524,,,,,,,,True,False,7,0,-0.06394468325061808,-0.07304911136547367,True
1992P,0.02736,0.00086,35.313,0.220137,190.704,10.3601,0.0175178,10.1744,50,-0.386626815790869,-0.3092562093031893,-0.36245814075458355,-0.37900718934135985,-0.10831884908275152,0.07093590860185894,-0.05123892026538479,,,,,,,,True,False,7,0,0.017505284978895475,0.010030809439327387,True
2007su,0.0274,0.00086,35.3042,0.352852,334.787,13.1779,0.0715845,8.47416,65,2.2025163054705588,2.2219218445190405,2.220188583253116,2.0931836296358224,-0.023286646858178273,0.00220596888390423,0.36693711077148805,,,,,,,,True,False,6,0,0.005470486573614153,0.0010781930229208552,True
ASASSN-15fa,0.02741,0.00086,35.5236,0.225337,257.442,62.9743,0.0235997,10.6915,150,-0.9294558394400394,-0.86696187933459,-0.7265793585287463,-0.5875594760096005,-0.08749154414762905,-0.18951640308788886,-0.4062598328316446,,,,,,,,True,False,7,0,0.2240625111808754,0.21913225754941973,True
2005na,0.02748,0.00086,35.12616666666667,0.172724,105.403,14.1333,0.0668144,8.83614,5,-1.169128645473377,-1.1975862307405691,-1.1826201468029307,-1.158578881557921,0.03794344702292274,-0.02095251751269389,-0.06537065311016166,,,,,,,,True,False,8,0,-0.17901856237932634,-0.20435711043896904,True
ASASSN-16av,0.02773,0.00086,35.3467,0.289875,177.868,22.0261,0.0236045,10.9106,150,1.6330106332392265,1.4653907352771838,1.3908118972182717,1.2445014072869287,0.19555654762238328,0.10205525208061617,0.3008335596100469,,,,,,,,True,False,7,0,0.021458887792711323,0.016528288250010244,True
2006gj,0.02803,0.00086,35.7258,0.321699,49.3992,-1.6917,0.0724582,10.9096,5,0.3244412210740998,0.27958416247877915,0.31156022608254896,0.37011529262676923,0.05980941146042745,-0.04543966933167293,-0.07561537498854765,,,,,,,,True,False,8,0,0.37672472837876114,0.3440009705345244,True
2010ii,0.02805,0.00086,35.1306,0.184771,339.555,35.4917,0.0746751,7.97988,51,-1.4042522089295149,-1.3406575683147683,-1.3566434286010793,-1.267804304657516,-0.08903249686064485,0.02131448038174777,-0.36082568407888627,,,,,,,,True,False,7,0,-0.22005530448635824,-0.3029951649129512,True
2006ev,0.0281,0.00086,35.6739,0.216353,322.747,13.9892,0.0774623,11.3017,5,-0.4666057757823719,-0.42663392924743615,-0.33484968727654674,-0.26300509167510555,-0.05596058514891,-0.1255994890127961,-0.15839577192836315,,,,,,,,True,False,7,0,0.319299443800773,0.2862150662767051,True
PSNJ0252467,0.02816,0.00086,35.3613,0.190628,43.1946,46.9464,0.17,7.0,150,-0.13464117115183435,-0.1344551411040905,-0.1449071297687933,-0.14903612557358048,-0.00027904507161580216,0.01317859440332092,0.009025786339023234,,,,,,,,True,False,6,0,0.0019742225582177753,-0.006527855453072509,False
2009aa,0.02819,0.00088,35.3174,0.173415,170.926,-22.2707,0.0292082,9.29935,5,1.782947839974782,1.8222114245970726,1.7802551561711255,1.7622743293586745,-0.06543930770381778,0.05107719634463148,0.10152531534667397,,,,,,,,True,False,5,0,-0.04428468548376685,-0.06691314865228692,True
2011hb,0.0282,0.00089,35.2874,0.292934,351.981,8.7794,0.0510806,11.031,56,2.569636370300336,2.475368554533701,2.353021304674158,2.0940816626646694,0.1319749420732892,0.1727255292134724,0.7125517936475358,,,,,,,,True,False,7,0,-0.0750704409304177,-0.08496361437575053,True
2005eq,0.02823,0.00086,35.54013333333334,0.163093,47.2055,-7.0332,0.0636272,10.3697,57,-0.18547235468958112,-0.16390420119061636,-0.19599074182478998,-0.15340132856199618,-0.025881784198757696,0.04171250282442565,-0.12927216008366776,,,,,,,,True,False,6,0,0.17530726505226113,0.16165409936522826,True
2003U,0.02833,0.00086,35.2665,0.177545,260.69,62.164,0.0254885,10.2925,63,0.8384469658944056,0.8661102568233826,0.8881123174640859,0.8116693498562585,-0.03319594911477264,-0.02860267883291434,0.19666587365805765,,,,,,,,True,False,6,0,-0.10616046224368603,-0.11420934502572135,True
2009ad,0.02844,0.00086,35.35705,0.160301,75.8891,6.6599,0.0960493,10.4871,65,-1.0172483384897046,-1.0244906502676756,-1.012210515578737,-0.9779644219825306,0.008449363740966165,-0.016804394837494963,-0.0959667603794031,,,,,,,,True,False,7,0,-0.024197026085452933,-0.03733086182698762,True
2002el,0.02849,0.00087,35.1049,0.181734,314.125,-18.5595,0.0745343,7.0,57,-1.9276388938363351,-1.8347133660669057,-1.870712305686666,-1.8076882805407657,-0.13009573887720105,0.0492617068480925,-0.1708226007958804,,,,,,,,True,False,7,0,-0.2802392463004466,-0.2876999402095035,True
2008ar,0.02849,0.00086,35.36236666666667,0.180322,186.158,10.8382,0.0316567,9.98914,57,-0.9700898944875948,-1.0004628137001599,-0.7386933771502473,-0.4395040831789178,0.042522086897591405,-0.3582108079104068,-0.7458664762674937,,,,,,,,True,False,7,0,-0.022772579633780765,-0.02714330603940477,True
AT2017ns,0.02849,0.00094,35.1963,0.366604,42.2932,14.6008,0.0936689,9.90071,150,1.6560326891344836,1.699098055002672,1.645949292958476,1.486638009195414,-0.05024292684621989,0.07381772506138362,0.411288322909624,,,,,,,,True,False,7,0,-0.18883924630044646,-0.1918405355898566,True
2004gs,0.02857,0.00086,35.5996,0.235009,129.597,17.6277,0.0264772,10.7301,5,-0.9442714225507985,-0.9704460669863434,-1.0841867223530686,-1.0911934717632805,0.029913879354908524,0.16726566965694867,0.07069950271734071,,,,,,,,True,False,8,0,0.20824711531218298,0.1788369710045096,True
SN2017ckx,0.02858,0.00086,35.6596,0.251383,117.045,28.2307,0.0294114,10.2137,150,1.0302768192193108,0.9997431894912486,0.8162400616743406,0.6770379435594733,0.045800444592093204,0.2335494354033375,0.26243772141839494,,,,,,,,True,False,6,0,0.26747161067456915,0.26212253779624095,True
2007is,0.02866,0.00086,35.3449,0.211378,251.811,40.2436,0.0174834,10.7887,65,-0.19496005512667725,-0.18146610953573142,-0.39199877180035175,-0.502728149783578,-0.020240918386418727,0.2706848514830834,0.33632887192348837,,,,,,,,True,False,6,0,-0.053422863112281505,-0.06089485962125744,True
